Date,Time,PM10 (μg/m³),PM2.5 (μg/m³),CO (μg/m³),NO2 (μg/m³),SO2 (μg/m³),Temp (°C),Humidity (%),Wind_Speed (km/h),Soil_Moisture (m³/m³),AQI
2024-06-03,13:00:00,80.3,45.5,409.0,7.7,4.0,23.9,78.0,2.9,0.303,116
2024-06-03,14:00:00,71.9,45.1,547.0,14.0,4.9,23.1,82.0,1.1,0.303,115
2024-06-03,15:00:00,68.7,44.2,659.0,18.7,5.6,22.4,82.0,1.6,0.302,115
2024-06-03,16:00:00,68.2,44.0,724.0,20.5,5.9,21.6,85.0,4.5,0.302,114
2024-06-03,17:00:00,67.3,42.8,763.0,20.7,6.1,20.6,90.0,7.0,0.302,114
2024-06-03,18:00:00,63.6,40.3,775.0,20.0,6.1,19.9,92.0,7.1,0.302,113
2024-06-03,19:00:00,60.3,38.1,756.0,18.3,5.9,19.4,93.0,6.3,0.302,112
2024-06-03,20:00:00,58.6,36.7,709.0,15.7,5.5,19.3,93.0,6.0,0.302,112
2024-06-03,21:00:00,58.3,35.9,645.0,13.0,5.2,19.2,92.0,5.2,0.302,111
2024-06-03,22:00:00,60.1,35.6,550.0,10.2,5.1,18.9,93.0,4.8,0.302,111
2024-06-03,23:00:00,67.8,39.8,439.0,7.3,5.0,18.1,92.0,7.1,0.333,111
2024-06-04,00:00:00,66.4,39.7,580.0,12.2,6.2,19.3,92.0,1.8,0.332,111
2024-06-04,01:00:00,70.1,43.0,514.0,9.5,6.2,22.0,81.0,1.1,0.301,112
2024-06-04,02:00:00,90.1,44.9,422.0,5.9,6.2,23.4,72.0,3.3,0.3,112
2024-06-04,03:00:00,102.0,45.5,354.0,3.0,6.0,24.7,68.0,2.6,0.3,112
2024-06-04,04:00:00,105.0,44.8,333.0,1.7,5.6,26.1,64.0,4.1,0.298,113
2024-06-04,05:00:00,102.2,45.3,336.0,1.3,5.1,26.9,63.0,6.6,0.296,114
2024-06-04,06:00:00,100.1,46.3,340.0,1.1,4.7,25.2,68.0,7.4,0.302,115
2024-06-04,07:00:00,100.8,46.9,336.0,0.9,4.6,26.5,64.0,5.2,0.3,116
2024-06-04,08:00:00,99.9,47.7,333.0,1.0,4.5,27.2,63.0,4.8,0.298,117
2024-06-04,09:00:00,105.9,48.3,331.0,1.3,4.6,25.0,70.0,4.1,0.303,128
2024-06-04,10:00:00,110.4,47.8,319.0,1.3,4.7,26.2,64.0,3.6,0.301,142
2024-06-04,11:00:00,109.0,46.6,309.0,1.5,4.8,25.3,66.0,2.9,0.3,148
2024-06-04,12:00:00,110.1,48.3,321.0,3.1,4.0,24.7,67.0,5.7,0.299,148
2024-06-04,13:00:00,94.5,48.9,404.0,6.5,4.5,24.4,76.0,2.2,0.301,145
2024-06-04,14:00:00,88.2,49.9,516.0,11.1,5.2,22.1,80.0,7.6,0.302,139
2024-06-04,15:00:00,84.1,49.5,584.0,13.9,5.6,21.3,82.0,5.2,0.306,127
2024-06-04,16:00:00,81.5,48.2,568.0,13.2,5.5,20.4,92.0,1.5,0.34,121
2024-06-04,17:00:00,74.3,43.7,507.0,10.7,5.2,19.3,97.0,1.4,0.34,122
2024-06-04,18:00:00,72.4,39.0,451.0,8.4,4.9,19.4,96.0,3.8,0.339,122
2024-06-04,19:00:00,75.2,40.9,412.0,7.0,4.9,19.3,96.0,4.0,0.338,122
2024-06-04,20:00:00,71.9,40.6,378.0,5.9,5.0,19.3,97.0,2.5,0.337,122
2024-06-04,21:00:00,71.9,40.5,355.0,5.2,5.0,19.3,99.0,4.0,0.353,122
2024-06-04,22:00:00,65.4,38.9,351.0,5.3,5.0,19.3,97.0,3.5,0.357,123
2024-06-04,23:00:00,63.1,38.0,360.0,5.8,4.9,18.6,98.0,0.0,0.375,123
2024-06-05,00:00:00,53.4,34.5,368.0,6.3,5.1,19.0,95.0,2.7,0.379,123
2024-06-05,01:00:00,54.9,35.4,368.0,5.6,5.0,20.2,90.0,2.8,0.358,122
2024-06-05,02:00:00,62.9,34.9,368.0,4.5,4.8,22.0,81.0,1.8,0.356,122
2024-06-05,03:00:00,68.5,35.2,364.0,3.5,4.7,23.7,75.0,3.1,0.353,121
2024-06-05,04:00:00,82.0,37.0,352.0,2.6,4.8,25.5,67.0,2.6,0.35,120
2024-06-05,05:00:00,78.9,37.3,337.0,1.8,5.1,26.7,63.0,4.6,0.346,119
2024-06-05,06:00:00,76.6,38.6,329.0,1.2,5.2,28.0,56.0,8.1,0.341,118
2024-06-05,07:00:00,75.7,40.7,333.0,1.0,5.1,26.8,59.0,8.0,0.338,117
2024-06-05,08:00:00,78.9,42.8,343.0,1.1,4.8,26.4,64.0,3.1,0.334,126
2024-06-05,09:00:00,82.0,45.3,354.0,1.4,4.6,24.8,69.0,3.7,0.332,141
2024-06-05,10:00:00,80.6,44.9,352.0,1.4,4.3,24.8,71.0,3.1,0.329,151
2024-06-05,11:00:00,75.2,43.1,351.0,1.7,4.0,24.3,71.0,4.3,0.328,155
2024-06-05,12:00:00,113.2,61.9,363.0,3.4,4.4,24.1,72.0,2.5,0.326,156
2024-06-05,13:00:00,105.0,61.7,478.0,8.5,5.1,23.2,78.0,3.0,0.334,156
2024-06-05,14:00:00,99.4,61.7,636.0,15.5,6.1,22.0,82.0,2.9,0.333,153
2024-06-05,15:00:00,104.8,64.7,745.0,20.0,6.8,21.0,86.0,3.0,0.332,145
2024-06-05,16:00:00,104.8,65.2,760.0,19.6,7.1,20.5,89.0,5.4,0.332,133
2024-06-05,17:00:00,99.4,61.9,727.0,16.7,7.1,20.0,93.0,5.9,0.331,122
2024-06-05,18:00:00,94.8,59.1,690.0,14.1,7.2,20.2,93.0,4.4,0.33,124
2024-06-05,19:00:00,92.9,57.5,660.0,12.6,7.4,20.1,95.0,5.4,0.33,126
2024-06-05,20:00:00,85.0,54.4,626.0,11.3,7.6,20.0,94.0,3.7,0.329,128
2024-06-05,21:00:00,83.1,51.8,597.0,10.3,7.7,20.0,93.0,5.9,0.33,130
2024-06-05,22:00:00,81.5,51.3,582.0,9.9,7.9,19.6,95.0,3.3,0.334,131
2024-06-05,23:00:00,71.0,48.0,571.0,9.7,8.1,19.4,95.0,3.4,0.334,132
2024-06-06,00:00:00,71.2,44.9,621.0,11.4,8.2,19.5,94.0,5.7,0.333,133
2024-06-06,01:00:00,77.3,48.7,550.0,9.0,7.3,21.6,84.0,3.9,0.325,134
2024-06-06,02:00:00,86.8,49.8,452.0,5.6,6.1,23.5,74.0,1.4,0.324,135
2024-06-06,03:00:00,83.6,43.5,379.0,3.0,5.1,25.0,68.0,1.0,0.322,137
2024-06-06,04:00:00,88.2,43.8,357.0,1.9,4.7,26.8,63.0,0.4,0.32,138
2024-06-06,05:00:00,87.5,44.1,360.0,1.5,4.6,28.2,59.0,1.0,0.316,139
2024-06-06,06:00:00,87.8,46.0,366.0,1.4,4.5,28.9,58.0,2.6,0.313,139
2024-06-06,07:00:00,88.5,47.6,371.0,1.3,4.5,28.6,59.0,5.0,0.309,140
2024-06-06,08:00:00,88.5,48.7,379.0,1.4,4.5,28.1,60.0,5.8,0.306,141
2024-06-06,09:00:00,92.0,50.9,384.0,1.7,4.4,27.1,64.0,5.6,0.304,141
2024-06-06,10:00:00,95.9,52.5,373.0,1.8,3.9,27.0,64.0,6.1,0.302,147
2024-06-06,11:00:00,85.7,47.1,360.0,2.0,3.3,26.3,64.0,7.4,0.302,151
2024-06-06,12:00:00,65.4,37.4,339.0,2.8,3.0,25.1,69.0,7.9,0.301,149
2024-06-06,13:00:00,60.1,36.0,399.0,5.8,3.6,23.0,81.0,4.0,0.326,145
2024-06-06,14:00:00,55.9,36.1,484.0,9.9,4.3,22.3,88.0,2.2,0.325,139
2024-06-06,15:00:00,57.2,36.9,555.0,13.3,5.0,21.6,92.0,1.4,0.325,135
2024-06-06,16:00:00,56.9,36.9,605.0,15.3,5.4,21.3,92.0,1.3,0.324,132
2024-06-06,17:00:00,56.0,36.4,643.0,16.5,5.8,20.9,94.0,2.4,0.324,129
2024-06-06,18:00:00,52.6,34.1,654.0,16.6,6.0,20.3,97.0,3.4,0.324,127
2024-06-06,19:00:00,48.2,31.5,622.0,14.9,6.0,20.2,96.0,2.7,0.324,124
2024-06-06,20:00:00,45.9,29.9,563.0,12.0,6.0,20.1,95.0,1.5,0.327,122
2024-06-06,21:00:00,43.3,28.5,518.0,9.9,6.0,19.6,98.0,2.5,0.335,119
2024-06-06,22:00:00,40.6,26.8,511.0,9.7,6.2,18.7,100.0,2.3,0.394,117
2024-06-06,23:00:00,38.0,25.0,517.0,10.3,6.5,19.1,93.0,4.3,0.406,114
2024-06-07,00:00:00,38.3,25.3,488.0,8.6,5.5,19.0,95.0,4.2,0.407,112
2024-06-07,01:00:00,44.4,28.6,431.0,6.8,5.5,20.3,95.0,4.0,0.395,110
2024-06-07,02:00:00,53.6,28.1,352.0,4.3,5.5,22.5,81.0,1.3,0.389,107
2024-06-07,03:00:00,61.0,29.4,292.0,2.4,5.5,23.5,77.0,3.1,0.385,105
2024-06-07,04:00:00,62.4,30.6,269.0,1.5,5.3,24.5,77.0,4.7,0.379,104
2024-06-07,05:00:00,61.9,31.7,264.0,1.2,5.1,25.6,71.0,6.1,0.373,102
2024-06-07,06:00:00,61.7,32.6,265.0,1.1,5.0,25.7,68.0,5.4,0.369,101
2024-06-07,07:00:00,62.6,33.5,269.0,1.0,5.0,24.5,73.0,3.2,0.373,100
2024-06-07,08:00:00,63.8,34.7,279.0,1.2,5.1,24.9,74.0,5.2,0.371,98
2024-06-07,09:00:00,65.7,35.7,287.0,1.4,5.1,25.1,75.0,4.7,0.368,111
2024-06-07,10:00:00,65.7,36.1,280.0,1.3,4.9,24.6,77.0,6.6,0.364,121
2024-06-07,11:00:00,65.9,36.6,272.0,1.2,4.7,24.0,77.0,4.7,0.362,126
2024-06-07,12:00:00,64.3,36.4,249.0,2.7,3.4,23.6,79.0,3.5,0.36,126
2024-06-07,13:00:00,58.3,36.7,344.0,7.2,4.0,22.3,88.0,1.1,0.372,122
2024-06-07,14:00:00,58.0,38.0,477.0,13.4,4.9,20.9,92.0,2.3,0.369,117
2024-06-07,15:00:00,60.8,39.7,593.0,18.5,5.7,20.7,92.0,3.4,0.367,109
2024-06-07,16:00:00,64.3,41.9,681.0,21.7,6.3,20.2,95.0,4.8,0.365,98
2024-06-07,17:00:00,64.5,42.3,752.0,23.7,6.8,19.8,96.0,5.5,0.363,94
2024-06-07,18:00:00,62.9,40.9,784.0,24.1,7.1,19.3,96.0,6.5,0.361,95
2024-06-07,19:00:00,59.3,38.5,753.0,21.9,7.1,19.0,96.0,5.8,0.359,95
2024-06-07,20:00:00,54.8,35.7,683.0,18.0,6.9,18.7,95.0,4.0,0.358,96
2024-06-07,21:00:00,51.5,33.5,623.0,14.9,6.9,18.9,94.0,0.7,0.359,97
2024-06-07,22:00:00,50.2,32.6,599.0,13.8,7.2,19.1,94.0,2.5,0.359,97
2024-06-07,23:00:00,50.9,32.7,585.0,13.4,7.7,18.7,95.0,3.3,0.358,98
2024-06-08,00:00:00,52.0,33.6,561.0,13.0,8.1,18.9,95.0,4.0,0.357,98
2024-06-08,01:00:00,58.6,38.2,483.0,10.0,7.5,21.1,89.0,3.7,0.361,99
2024-06-08,02:00:00,70.5,40.2,376.0,5.9,6.7,23.1,79.0,1.0,0.359,100
2024-06-08,03:00:00,72.6,39.2,295.0,2.7,5.9,24.4,72.0,5.2,0.357,101
2024-06-08,04:00:00,75.4,38.4,267.0,1.5,5.3,25.5,66.0,7.6,0.354,102
2024-06-08,05:00:00,73.1,37.6,266.0,1.2,4.7,26.5,62.0,8.2,0.352,103
2024-06-08,06:00:00,73.3,38.5,271.0,1.2,4.4,27.2,59.0,8.5,0.35,103
2024-06-08,07:00:00,76.8,40.2,277.0,1.1,4.6,27.3,58.0,8.9,0.351,104
2024-06-08,08:00:00,79.6,41.7,289.0,1.2,5.0,27.9,57.0,8.5,0.352,105
2024-06-08,09:00:00,82.4,43.1,301.0,1.4,5.4,27.6,59.0,7.8,0.351,114
2024-06-08,10:00:00,82.7,43.7,301.0,1.4,5.5,27.3,60.0,8.6,0.352,128
2024-06-08,11:00:00,83.8,44.4,300.0,1.5,5.4,26.2,66.0,9.0,0.35,135
2024-06-08,12:00:00,101.3,52.2,287.0,2.7,4.4,25.1,73.0,6.6,0.348,138
2024-06-08,13:00:00,86.8,50.2,376.0,6.8,4.9,23.6,83.0,1.5,0.347,138
2024-06-08,14:00:00,74.7,47.8,500.0,12.5,5.6,22.7,86.0,1.5,0.346,136
2024-06-08,15:00:00,71.5,46.3,602.0,16.7,6.2,21.9,89.0,3.3,0.346,130
2024-06-08,16:00:00,70.5,45.5,663.0,18.3,6.5,21.3,92.0,4.0,0.345,120
2024-06-08,17:00:00,71.0,44.9,702.0,18.5,6.6,20.6,94.0,5.9,0.344,113
2024-06-08,18:00:00,66.6,42.4,714.0,17.9,6.6,20.5,93.0,4.4,0.343,113
2024-06-08,19:00:00,61.5,39.3,685.0,16.1,6.4,20.5,91.0,3.7,0.343,113
2024-06-08,20:00:00,57.0,36.4,629.0,13.5,6.0,20.3,90.0,4.7,0.342,114
2024-06-08,21:00:00,55.1,34.7,580.0,11.5,5.9,20.0,91.0,4.0,0.341,114
2024-06-08,22:00:00,54.7,33.5,554.0,11.0,6.2,19.9,90.0,3.3,0.341,114
2024-06-08,23:00:00,57.9,33.8,535.0,11.1,6.7,19.9,88.0,2.2,0.34,114
2024-06-09,00:00:00,59.8,35.7,493.0,10.3,6.5,20.5,85.0,2.5,0.339,114
2024-06-09,01:00:00,65.4,39.2,436.0,8.0,6.8,22.6,81.0,5.8,0.339,114
2024-06-09,02:00:00,116.6,49.5,357.0,4.9,7.2,24.8,70.0,1.3,0.337,114
2024-06-09,03:00:00,113.2,47.0,299.0,2.5,7.4,26.3,64.0,2.7,0.335,115
2024-06-09,04:00:00,102.2,45.2,284.0,1.5,7.0,27.4,60.0,5.6,0.332,116
2024-06-09,05:00:00,96.6,45.5,290.0,1.2,6.4,28.3,55.0,8.4,0.328,117
2024-06-09,06:00:00,92.7,45.3,297.0,1.1,5.9,28.7,54.0,9.9,0.325,118
2024-06-09,07:00:00,88.9,44.6,297.0,1.0,5.6,29.2,52.0,10.4,0.321,118
2024-06-09,08:00:00,88.7,45.2,299.0,1.0,5.4,29.4,52.0,11.4,0.317,120
2024-06-09,09:00:00,87.3,45.1,303.0,1.2,5.3,29.1,53.0,12.0,0.314,134
2024-06-09,10:00:00,86.4,45.3,304.0,1.3,5.2,28.3,56.0,11.4,0.311,142
2024-06-09,11:00:00,85.0,45.5,309.0,1.5,5.3,27.5,60.0,8.5,0.309,145
2024-06-09,12:00:00,91.7,51.2,333.0,2.8,5.3,26.7,65.0,5.6,0.308,142
2024-06-09,13:00:00,87.5,51.6,408.0,6.2,5.8,25.4,80.0,2.6,0.31,138
2024-06-09,14:00:00,79.9,50.6,515.0,10.9,6.6,24.9,76.0,3.3,0.31,133
2024-06-09,15:00:00,82.7,51.9,619.0,15.2,7.3,23.6,86.0,0.4,0.31,127
2024-06-09,16:00:00,86.8,54.6,720.0,18.8,7.8,23.3,83.0,2.5,0.31,121
2024-06-09,17:00:00,88.2,55.5,819.0,21.9,8.2,22.9,85.0,2.5,0.31,121
2024-06-09,18:00:00,85.7,53.8,878.0,23.5,8.5,22.5,86.0,4.0,0.31,123
2024-06-09,19:00:00,80.8,50.6,873.0,22.6,8.7,21.9,88.0,3.8,0.31,124
2024-06-09,20:00:00,78.2,48.4,829.0,20.0,8.8,21.5,89.0,3.0,0.31,125
2024-06-09,21:00:00,76.8,47.5,784.0,17.7,8.9,21.3,88.0,3.7,0.31,126
2024-06-09,22:00:00,74.0,46.1,758.0,16.4,9.3,21.1,86.0,4.0,0.31,128
2024-06-09,23:00:00,70.3,43.9,731.0,15.3,9.7,20.9,85.0,2.2,0.31,129
2024-06-10,00:00:00,63.6,38.4,709.0,15.0,7.9,21.3,82.0,2.2,0.309,130
2024-06-10,01:00:00,66.6,41.1,606.0,11.5,7.5,23.2,81.0,4.5,0.31,130
2024-06-10,02:00:00,96.6,52.7,463.0,6.6,6.9,25.5,66.0,0.4,0.309,130
2024-06-10,03:00:00,92.2,46.0,355.0,2.9,6.3,27.1,58.0,2.3,0.307,131
2024-06-10,04:00:00,84.5,42.0,318.0,1.5,5.6,28.6,53.0,4.9,0.305,131
2024-06-10,05:00:00,80.8,40.9,316.0,1.2,4.7,29.7,51.0,7.9,0.301,130
2024-06-10,06:00:00,78.2,39.9,316.0,1.1,4.1,30.3,46.0,12.3,0.298,130
2024-06-10,07:00:00,74.7,38.6,308.0,0.9,3.7,30.5,46.0,12.2,0.294,129
2024-06-10,08:00:00,70.8,37.4,303.0,0.9,3.6,30.2,48.0,13.0,0.291,129
2024-06-10,09:00:00,67.8,36.8,301.0,1.1,3.5,29.6,51.0,12.8,0.288,131
2024-06-10,10:00:00,66.4,36.9,297.0,1.1,3.5,29.1,54.0,11.0,0.286,143
2024-06-10,11:00:00,65.2,37.0,296.0,1.2,3.7,28.6,56.0,8.5,0.284,147
2024-06-10,12:00:00,70.8,41.2,317.0,2.7,3.8,27.8,61.0,6.9,0.283,145
2024-06-10,13:00:00,67.3,41.8,387.0,5.7,4.4,26.0,77.0,3.6,0.283,141
2024-06-10,14:00:00,62.6,41.1,485.0,10.0,5.2,25.7,68.0,2.0,0.283,136
2024-06-10,15:00:00,62.4,41.2,576.0,13.8,5.9,24.1,81.0,1.4,0.283,128
2024-06-10,16:00:00,63.8,41.9,652.0,16.7,6.5,23.6,83.0,2.9,0.283,121
2024-06-10,17:00:00,66.1,43.1,720.0,19.1,7.0,22.9,89.0,4.4,0.284,120
2024-06-10,18:00:00,65.9,42.8,766.0,20.5,7.4,22.2,93.0,6.6,0.284,118
2024-06-10,19:00:00,62.2,40.6,778.0,20.2,7.5,21.4,97.0,7.3,0.284,117
2024-06-10,20:00:00,58.2,37.8,767.0,18.8,7.5,20.7,98.0,6.6,0.284,116
2024-06-10,21:00:00,56.2,36.1,753.0,17.5,7.6,20.0,99.0,4.0,0.284,115
2024-06-10,22:00:00,56.7,35.7,752.0,17.0,7.9,19.5,99.0,2.2,0.284,114
2024-06-10,23:00:00,54.9,34.8,747.0,16.6,8.3,19.2,100.0,2.9,0.284,113
2024-06-11,00:00:00,50.8,31.8,673.0,13.2,6.5,19.5,98.0,2.2,0.285,112
2024-06-11,01:00:00,56.8,36.4,584.0,10.1,6.5,23.1,87.0,4.0,0.283,111
2024-06-11,02:00:00,79.4,46.4,462.0,5.9,6.5,24.9,76.0,0.4,0.283,111
2024-06-11,03:00:00,78.2,45.2,370.0,2.7,6.4,26.4,69.0,2.2,0.281,110
2024-06-11,04:00:00,76.1,43.9,339.0,1.4,6.0,27.8,62.0,4.5,0.279,110
2024-06-11,05:00:00,75.4,44.0,338.0,1.2,5.4,28.7,58.0,8.4,0.277,110
2024-06-11,06:00:00,74.5,43.9,340.0,1.1,4.9,29.2,57.0,8.9,0.274,110
2024-06-11,07:00:00,72.9,43.3,334.0,1.0,4.6,29.6,54.0,8.4,0.273,111
2024-06-11,08:00:00,71.5,43.2,329.0,1.1,4.4,29.5,54.0,8.0,0.274,122
2024-06-11,09:00:00,71.5,43.7,329.0,1.3,4.4,29.1,57.0,7.4,0.273,145
2024-06-11,10:00:00,71.7,44.1,324.0,1.3,4.5,28.4,61.0,5.0,0.272,157
2024-06-11,11:00:00,71.7,44.8,322.0,1.5,4.6,27.6,63.0,4.8,0.272,162
2024-06-11,12:00:00,95.5,58.2,337.0,3.1,4.6,26.4,72.0,4.4,0.271,161
2024-06-11,13:00:00,93.4,59.4,424.0,7.1,5.2,23.9,81.0,2.2,0.28,157
2024-06-11,14:00:00,95.7,61.7,546.0,12.7,6.1,23.0,88.0,1.3,0.28,151
2024-06-11,15:00:00,103.6,66.4,639.0,16.8,6.8,22.2,96.0,1.5,0.281,140
2024-06-11,16:00:00,101.7,65.4,679.0,18.1,7.3,21.8,97.0,2.7,0.281,126
2024-06-11,17:00:00,98.0,63.8,692.0,17.9,7.6,21.5,98.0,3.3,0.281,125
2024-06-11,18:00:00,94.1,61.5,693.0,17.3,7.8,21.4,98.0,4.3,0.282,127
2024-06-11,19:00:00,91.5,59.5,683.0,16.2,7.8,21.5,93.0,4.5,0.282,129
2024-06-11,20:00:00,89.9,58.3,662.0,14.7,7.6,20.9,95.0,3.4,0.283,131
2024-06-11,21:00:00,87.8,56.9,642.0,13.4,7.6,20.5,96.0,4.4,0.283,133
2024-06-11,22:00:00,86.8,56.1,635.0,12.9,7.9,20.2,97.0,3.3,0.283,135
2024-06-11,23:00:00,84.8,55.2,630.0,12.7,8.3,19.7,98.0,3.2,0.283,138
2024-06-12,00:00:00,68.9,45.4,534.0,10.2,7.7,20.2,95.0,0.7,0.283,140
2024-06-12,01:00:00,84.8,54.4,487.0,8.0,7.2,23.1,84.0,2.1,0.27,141
2024-06-12,02:00:00,92.0,57.0,422.0,5.0,6.4,24.5,78.0,1.5,0.27,143
2024-06-12,03:00:00,90.1,54.6,370.0,2.6,5.8,26.1,70.0,2.3,0.269,144
2024-06-12,04:00:00,85.7,50.5,343.0,1.6,5.4,27.9,60.0,3.9,0.267,145
2024-06-12,05:00:00,82.2,47.6,330.0,1.3,5.2,29.1,54.0,7.4,0.264,146
2024-06-12,06:00:00,77.3,45.4,320.0,1.1,5.0,29.6,52.0,8.8,0.262,146
2024-06-12,07:00:00,74.5,44.6,312.0,1.0,4.7,29.9,52.0,9.2,0.259,146
2024-06-12,08:00:00,73.1,43.7,308.0,1.0,4.5,30.1,53.0,8.8,0.257,146
2024-06-12,09:00:00,71.5,42.8,308.0,1.2,4.3,29.4,56.0,7.9,0.255,146
2024-06-12,10:00:00,70.8,42.4,304.0,1.2,4.2,29.1,56.0,7.7,0.254,150
2024-06-12,11:00:00,69.8,42.1,303.0,1.2,4.1,28.6,58.0,7.2,0.253,152
2024-06-12,12:00:00,70.1,42.7,333.0,2.6,4.3,27.6,63.0,6.2,0.252,151
2024-06-12,13:00:00,67.1,42.8,416.0,6.3,4.9,26.4,70.0,4.0,0.257,147
2024-06-12,14:00:00,64.7,42.7,529.0,11.2,5.7,25.6,72.0,0.4,0.257,143
2024-06-12,15:00:00,65.0,43.3,630.0,15.3,6.4,24.5,79.0,1.1,0.257,141
2024-06-12,16:00:00,67.3,44.7,711.0,18.1,7.1,23.4,85.0,2.9,0.257,138
2024-06-12,17:00:00,68.7,45.4,780.0,20.1,7.7,22.2,92.0,6.2,0.26,136
2024-06-12,18:00:00,65.0,43.0,819.0,20.9,8.1,22.0,96.0,4.4,0.263,134
2024-06-12,19:00:00,58.7,39.0,815.0,20.1,8.0,21.6,97.0,1.8,0.264,132
2024-06-12,20:00:00,50.9,34.0,782.0,18.1,7.7,21.5,96.0,0.4,0.264,130
2024-06-12,21:00:00,44.2,29.5,739.0,16.0,7.6,21.1,95.0,0.7,0.264,128
2024-06-12,22:00:00,44.1,29.1,692.0,14.3,8.2,20.5,97.0,2.9,0.264,125
2024-06-12,23:00:00,49.8,32.7,636.0,12.4,9.1,20.1,98.0,1.1,0.265,122
2024-06-13,00:00:00,54.0,35.6,575.0,10.4,9.5,20.0,98.0,3.7,0.265,120
2024-06-13,01:00:00,62.9,40.9,504.0,7.8,9.1,22.9,87.0,3.1,0.268,118
2024-06-13,02:00:00,74.7,44.8,428.0,5.0,8.2,24.3,80.0,2.1,0.268,117
2024-06-13,03:00:00,79.4,40.2,369.0,2.8,7.4,25.7,73.0,3.8,0.267,116
2024-06-13,04:00:00,76.6,37.0,340.0,1.7,6.9,27.1,66.0,6.5,0.265,114
2024-06-13,05:00:00,71.5,35.3,328.0,1.2,6.4,28.3,60.0,7.2,0.263,113
2024-06-13,06:00:00,66.1,34.2,321.0,1.0,6.0,29.3,55.0,8.7,0.261,112
2024-06-13,07:00:00,63.1,34.2,317.0,0.9,5.6,29.6,53.0,9.0,0.261,113
2024-06-13,08:00:00,60.5,34.0,317.0,1.0,5.2,29.8,52.0,9.0,0.263,132
2024-06-13,09:00:00,58.7,33.9,321.0,1.2,4.9,29.2,55.0,8.0,0.264,148
2024-06-13,10:00:00,58.0,34.1,318.0,1.2,4.8,28.1,58.0,7.6,0.267,156
2024-06-13,11:00:00,58.9,35.2,319.0,1.4,4.7,26.4,68.0,4.2,0.267,159
2024-06-13,12:00:00,89.4,53.3,385.0,2.8,4.5,26.0,72.0,4.1,0.267,158
2024-06-13,13:00:00,105.5,64.5,456.0,6.0,5.2,24.6,82.0,4.2,0.267,156
2024-06-13,14:00:00,95.7,61.9,555.0,10.4,6.2,23.8,89.0,1.0,0.267,153
2024-06-13,15:00:00,94.5,61.5,628.0,13.6,7.0,23.3,91.0,1.1,0.267,147
2024-06-13,16:00:00,97.3,62.2,652.0,14.3,7.6,22.6,95.0,2.3,0.268,138
2024-06-13,17:00:00,94.5,61.0,650.0,13.7,8.0,22.6,94.0,3.3,0.27,128
2024-06-13,18:00:00,91.7,59.3,643.0,13.0,8.4,21.0,97.0,2.9,0.36,119
2024-06-13,19:00:00,89.6,57.9,634.0,12.3,8.7,21.1,91.0,3.9,0.372,118
2024-06-13,20:00:00,84.5,55.2,619.0,11.5,8.9,20.9,93.0,5.2,0.375,120
2024-06-13,21:00:00,76.4,50.6,609.0,10.9,9.0,20.5,96.0,3.3,0.371,122
2024-06-13,22:00:00,68.7,45.6,617.0,11.0,9.2,20.4,95.0,4.0,0.368,125
2024-06-13,23:00:00,61.9,41.2,630.0,11.4,9.3,20.4,96.0,1.8,0.364,126
2024-06-14,00:00:00,46.4,31.2,563.0,9.4,7.3,20.7,95.0,3.6,0.362,127
2024-06-14,01:00:00,53.2,35.4,522.0,7.5,7.5,22.3,92.0,5.4,0.384,127
2024-06-14,02:00:00,91.5,49.7,465.0,4.9,7.8,24.5,84.0,2.3,0.381,126
2024-06-14,03:00:00,99.2,51.5,420.0,2.8,8.0,26.3,72.0,2.9,0.379,127
2024-06-14,04:00:00,99.2,51.9,399.0,1.8,7.9,27.1,70.0,6.5,0.376,128
2024-06-14,05:00:00,95.5,51.0,390.0,1.3,7.6,28.1,64.0,8.4,0.371,129
2024-06-14,06:00:00,89.4,49.2,384.0,1.1,7.3,28.9,60.0,9.7,0.367,131
2024-06-14,07:00:00,84.5,48.1,378.0,1.0,6.8,29.3,58.0,10.2,0.363,133
2024-06-14,08:00:00,81.3,47.8,375.0,1.1,6.2,29.1,60.0,9.2,0.36,148
2024-06-14,09:00:00,80.6,48.3,374.0,1.3,5.8,27.7,64.0,8.3,0.362,160
2024-06-14,10:00:00,83.1,49.7,367.0,1.3,5.5,26.6,71.0,7.0,0.36,168
2024-06-14,11:00:00,78.5,48.5,363.0,1.4,5.3,26.4,73.0,6.6,0.358,170
2024-06-14,12:00:00,93.1,57.6,410.0,3.4,5.5,25.7,77.0,5.1,0.357,169
2024-06-14,13:00:00,94.5,59.6,498.0,7.7,6.0,24.2,86.0,1.8,0.359,166
2024-06-14,14:00:00,90.8,59.8,620.0,13.5,6.7,22.6,94.0,2.9,0.359,161
2024-06-14,15:00:00,89.4,59.5,713.0,17.7,7.3,21.4,91.0,4.5,0.361,152
2024-06-14,16:00:00,89.6,59.4,756.0,18.9,7.8,21.2,94.0,4.1,0.36,140
2024-06-14,17:00:00,90.3,59.6,771.0,18.4,8.2,21.1,94.0,4.1,0.36,139
2024-06-14,18:00:00,90.1,59.0,761.0,17.1,8.3,20.3,97.0,4.0,0.412,139
2024-06-14,19:00:00,81.0,53.9,710.0,14.5,8.0,20.2,95.0,1.5,0.406,139
2024-06-14,20:00:00,74.5,50.1,633.0,11.1,7.5,20.1,95.0,3.6,0.4,139
